Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
d014807	Calcitriol	D002117	32222-06-3	NGF	4803	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NGFR	4804	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	NHS	4810	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NIBAN1	116496	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NID2	22795	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NIF3L1	60491	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NINJ1	4814	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	NIPAL2	79815	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NKD2	85409	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	NLRC5	84166	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NLRP1	22861	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NLRP5	126206	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NME2	4831	Homo sapiens	9606	15951637|16847355
d014807	Calcitriol	D002117	32222-06-3	NMNAT2	23057	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NMU	10874	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NOD2	64127	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NOL1	100380365	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	NOL4L	140688	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NOP58	51602	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NOPCHAP1	121053	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NOX1	27035	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NOX4	50507	Homo sapiens	9606	19918113
d014807	Calcitriol	D002117	32222-06-3	NPM1	4869	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NPPC	4880	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NR1I2	8856	Homo sapiens	9606	21115105|22687401
d014807	Calcitriol	D002117	32222-06-3	NR2C2AP	126382	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NR2F1	7025	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NR4A1	3164	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NRARP	441478	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	NRG2	9542	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NRIP1	8204	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NRM	11270	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NRP1	8829	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NRP2	8828	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NSD2	7468	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NSUN6	221078	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NTNG2	84628	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NTRK3	4916	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NUCB2	4925	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUDT1	4521	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUDT11	55190	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NUDT18	79873	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUDT7	283927	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NUF2	83540	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUMA1	4926	Homo sapiens	9606	12798352
d014807	Calcitriol	D002117	32222-06-3	NUP107	57122	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUP133	55746	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NUP153	9972	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	NUP155	9631	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUP35	129401	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUP37	79023	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUP54	53371	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NUP62CL	54830	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	NUSAP1	51203	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	NXF5	55998	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OAS1	4938	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OAS3	4940	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OASL	8638	Homo sapiens	9606	12040012|16002434
d014807	Calcitriol	D002117	32222-06-3	OBSCN	84033	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	OCEL1	79629	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OCLN	100506658	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	ODAM	54959	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OIP5	11339	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OLAH	55301	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OLFML1	283298	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	OLFML2B	25903	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	OLFML3	56944	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	OLR1	4973	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	OMG	4974	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	OPHN1	4983	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OPTN	10133	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ORC1	4998	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ORC4	5000	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	ORC6	23594	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ORM1	5004	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	ORM2	5005	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OSBPL1A	114876	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OSBPL7	114881	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OSGIN1	29948	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OSR2	116039	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	OTUD7B	56957	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OTULIN	90268	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	OTULINL	54491	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	OVOS2	144203	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	OXTR	5021	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	P2RY10	27334	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	P2RY2	5029	Homo sapiens	9606	12875902|16002434
d014807	Calcitriol	D002117	32222-06-3	P4HA3	283208	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PACS1	55690	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PACSIN1	29993	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PADI3	51702	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PAEP	5047	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PAK1IP1	55003	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PAK6	56924	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PALLD	23022	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PAMR1	25891	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PAPPA	5069	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PAQR5	54852	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	PARP2	10038	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PARP8	79668	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PARPBP	55010	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PARVG	64098	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PATJ	10207	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PAX1	5075	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PAX9	5083	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PBK	55872	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PBX1	5087	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PCDH1	5097	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PCDH7	5099	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PCDHGA5	56110	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PCLAF	9768	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PCNA	5111	Homo sapiens	9606	15951637|21542014|21592394
d014807	Calcitriol	D002117	32222-06-3	PCSK6	5046	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PCTP	58488	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PDCD5	9141	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	PDCD6IP	10015	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PDE2A	5138	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PDE3A	5139	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PDE4B	5142	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	PDGFRL	5157	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PDK3	5165	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PDLIM2	64236	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PDP1	54704	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PDPN	10630	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PDSS1	23590	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PDZD2	23037	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PDZK1IP1	10158	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PDZRN3	23024	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PEBP4	157310	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PER2	8864	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PEX13	5194	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PEX3	8504	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PFAS	5198	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PFDN5	5204	Homo sapiens	9606	16847355
d014807	Calcitriol	D002117	32222-06-3	PFKFB2	5208	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PGBD5	79605	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PGC	5225	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PGM3	5238	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PGPEP1	54858	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PHB1	5245	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	PHF1	5252	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PHF19	26147	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PHGR1	644844	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PHLDB2	90102	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PHTF2	57157	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PHYKPL	85007	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PIAS1	8554	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PIDD1	55367	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PIF1	80119	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PIGW	284098	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PIK3CA	5290	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PIK3IP1	113791	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PIK3R3	8503	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PIK3R5	23533	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PIMREG	54478	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PINK1	65018	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PIP4K2C	79837	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PKIB	5570	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PKMYT1	9088	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PKNOX2	63876	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PKP2	5318	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PKP3	11187	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PKP4	8502	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLA2G10	8399	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLA2G7	7941	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLAAT4	5920	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLAC1	10761	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLAC9	219348	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLAUR	5329	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLCB4	5332	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLCD3	113026	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLCH1	23007	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLCXD2	257068	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLD2	5338	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLEKHA2	59339	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLEKHA6	22874	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PLEKHA7	144100	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLEKHB2	55041	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLEKHG6	55200	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PLEKHO2	80301	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLK1	5347	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLK4	10733	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLLP	51090	Homo sapiens	9606	16002434|21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PLPP2	8612	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLPP4	196051	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLTP	5360	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLXDC2	84898	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLXNA2	5362	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PLXNA3	55558	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PLXNB3	5365	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PLXNC1	10154	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PMAIP1	5366	Homo sapiens	9606	12875902|16002434
d014807	Calcitriol	D002117	32222-06-3	PMCH	5367	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PMEPA1	56937	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PNKD	25953	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PNLIP	5406	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POC1A	25886	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PODN	127435	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PODXL	5420	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	POFUT1	23509	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	POLA2	23649	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POLD1	5424	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POLE2	5427	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POLQ	10721	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POLR3G	10622	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POTEB	100996331	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POTEC	388468	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POTEE	445582	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POTEG	404785	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POTEH	23784	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POTEM	641455	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	POU2AF1	5450	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	POU3F1	5453	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPARA	5465	Homo sapiens	9606	19667161|21592394
d014807	Calcitriol	D002117	32222-06-3	PPARD	5467	Homo sapiens	9606	15890193|19667161
d014807	Calcitriol	D002117	32222-06-3	PPARGC1A	10891	Homo sapiens	9606	19106115|20371703
d014807	Calcitriol	D002117	32222-06-3	PPFIBP1	8496	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPFIBP2	8495	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PPIC	5480	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PPIH	10465	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PPIP5K1	9677	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PPL	5493	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PPM1H	57460	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PPM1M	132160	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PPP1CB	5500	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PPP1R14C	81706	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PPP1R1C	151242	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPP1R3B	79660	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPP2R3A	5523	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPP2R3B	28227	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PPP2R5A	5525	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPP2R5B	5526	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PPP3CA	5530	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PPP3CB	5532	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PRC1	9055	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRDX1	5052	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	PRELP	5549	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PRICKLE2	166336	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PRIM1	5557	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRIMA1	145270	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRIMPOL	201973	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRKAA1	5562	Homo sapiens	9606	19748465
d014807	Calcitriol	D002117	32222-06-3	PRKD1	5587	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRLR	5618	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PRMT2	3275	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PRNP	5621	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PRODH	5625	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PROM2	150696	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PROSER2	254427	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRPF38A	84950	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRR11	55771	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRR16	51334	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PRR3	80742	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PRR5L	79899	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PRSS22	64063	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	PRSS23	11098	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PSAP	5660	Homo sapiens	9606	12875902
d014807	Calcitriol	D002117	32222-06-3	PSMB10	5699	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PSMB9	5698	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PSMC3IP	29893	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PSMF1	9491	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PSRC1	84722	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PTGDS	5730	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTGER2	5732	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTGER4	5734	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTGFR	5737	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTGIS	5740	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTGS1	5742	Homo sapiens	9606	16129123|18242698
d014807	Calcitriol	D002117	32222-06-3	PTGS2	5743	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTH	5741	Homo sapiens	9606	10027919|12369129|12631365|15891005|15956805|16189633|1752077|17984431|2051637|21350317|21985997|3626302|6760236|7847357|8052367|80633|8261678|8711172|8807625|9263752
d014807	Calcitriol	D002117	32222-06-3	PTH1R	5745	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTHLH	5744	Homo sapiens	9606	16002434|16243370|21664243
d014807	Calcitriol	D002117	32222-06-3	PTP4A1	7803	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTPA	5524	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTPN1	5770	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTPN21	11099	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PTPN3	5774	Homo sapiens	9606	16129123|26485663
d014807	Calcitriol	D002117	32222-06-3	PTPRC	5788	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTPRCAP	5790	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTPRD	5789	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTPRE	5791	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	PTPRF	5792	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTPRM	5797	Homo sapiens	9606	16002434|21592394
d014807	Calcitriol	D002117	32222-06-3	PTPRN	5798	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	PTPRN2	5799	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PTPRZ1	5803	Homo sapiens	9606	16002434|26485663
d014807	Calcitriol	D002117	32222-06-3	PTTG1	9232	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PTTG2	10744	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	PYROXD2	84795	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	QSOX1	5768	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	RAB11FIP1	80223	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	RAB17	64284	Homo sapiens	9606	26485663
d014807	Calcitriol	D002117	32222-06-3	RAB23	51715	Homo sapiens	9606	21592394|26485663
d014807	Calcitriol	D002117	32222-06-3	RAB4B	53916	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	RABGAP1L	9910	Homo sapiens	9606	16002434
d014807	Calcitriol	D002117	32222-06-3	RACGAP1	29127	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	RAD18	56852	Homo sapiens	9606	21592394
d014807	Calcitriol	D002117	32222-06-3	RAD51	5888	Homo sapiens	9606	21592394
